ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Tank Volume ,BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,"Status flag (subcooled=1, superheated=0)",Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Liquid Type,Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Duplicate Flag,missing values,Target Pressure (bar)
6619,35.65,0.25,0.98,1.8,2.62,4.62168,0.4,1.98,439.83,357.85,8,11,6,2.18,25,1,42.5,-42,96.7,0,5,1,10.75,3.8,1.6,0,0,0.12068287
6623,35.65,0.24,1,1.8,2.59,4.662,0.39,2,439.81,358.4,8,11,6,2.21,25,1,42.5,-42,96.7,0,9,1,10.75,9.1,4.4,0,0,0.099942826
8026,35.65,0.32,1.8,3.6,2.81,18.2088,1.4,1.79,398.48,372.19,9,9,7,0.4,14,1,37.9,-1,152,1,8,1,10.35,6.5,1.2,0,0,0.1479895
8542,35.65,0.61,1.41,8.01,1,11.2941,0.4,0.38,407.95,356.7,18,12,4,3.02,1,1,42.5,-42,96.7,0,11,2,18.65,-5.4,1.4,0,0,0.52608907
10305,35.65,0.63,1.61,7.2,1.61,18.66312,1,0.59,435.5,309.99,5,14,3,1.81,10,1,42.5,-42,96.7,0,19,3,6.7,-6.25,-1.1,0,0,0.31668133
5491,35.64,0.23,1.8,2.98,0.81,4.34484,1.58,0.59,306.19,392.92,16,7,10,0.99,3,1,37.9,-1,152,1,11,2,16.85,-2.5,3.1,0,0,0.62395036
5496,35.64,0.22,1.78,3.01,0.8,4.28624,1.6,0.6,305.99,393.1,16,7,10,0.99,3,1,37.9,-1,152,1,16,2,16.85,4.1,-1.7,0,0,0.34646469
5960,35.64,0.84,1.18,4.99,1.41,8.302362,1.39,0.2,433.74,387.28,12,4,7,2.19,12,1,37.9,-1,152,1,21,3,13.7,0.55,5.3,0,0,0.24238867
6628,35.64,0.24,0.99,1.79,2.59,4.589739,0.41,2,438.79,357.58,8,11,6,2.21,25,1,42.5,-42,96.7,0,14,2,8.45,3.8,1.6,0,0,1.0676014
10574,35.64,0.9,2.2,9.62,1,21.164,0.82,0.22,345.92,289.29,10,8,12,1.2,9,1,37.9,-1,152,1,18,2,11.05,5.4,10.9,0,0,0.30119014
12240,35.64,0.35,2.62,1.41,1.78,6.575676,0.4,1.22,434.43,342.79,14,10,13,1.59,0,1,42.5,-42,96.7,0,10,2,15.25,-4.8,-0.8,0,0,0.36124837
12243,35.64,0.35,2.6,1.39,1.79,6.46906,0.4,1.21,435.44,342.98,14,10,13,1.61,0,1,42.5,-42,96.7,0,13,2,15.25,0,-0.8,0,0,0.35173017
4368,35.63,0.33,2.39,0.58,1.8,2.49516,1.18,1.2,461.71,292.39,8,14,13,3,29,1,37.9,-1,152,1,22,4,10.7,-2.4,11.3,0,0,0.11352103
5486,35.63,0.23,1.81,3.02,0.81,4.427622,1.59,0.62,306.82,392.92,16,7,10,1,3,1,37.9,-1,152,1,6,1,17.95,0.8,7.9,0,0,0.059361953
5965,35.63,0.84,1.2,5,1.39,8.34,1.41,0.19,434.2,387.28,12,4,7,2.19,12,1,37.9,-1,152,1,26,5,13.7,4.65,2,0,0,0.12808783
6332,35.63,0.5,1.81,8.02,1.39,20.177518,1.6,0.61,374.03,303.36,14,18,4,0.98,22,1,37.9,-1,152,1,15,2,14.85,5.6,1.9,0,0,0.72361904
6616,35.63,0.25,1.02,1.81,2.59,4.781658,0.4,2,439.44,357.47,8,11,6,2.2,25,1,42.5,-42,96.7,0,2,1,10.75,-1.5,1.6,0,0,0.1772851
8028,35.63,0.32,1.8,3.62,2.79,18.17964,1.41,1.78,398.22,372.84,9,9,7,0.4,14,1,37.9,-1,152,1,10,2,9.85,-2.1,-2.1,0,0,2.2939618
8029,35.63,0.33,1.81,3.59,2.79,18.129141,1.39,1.81,397.89,371.84,9,9,7,0.4,14,1,37.9,-1,152,1,11,2,9.85,-2.1,1.2,0,0,1.9711174
8543,35.63,0.61,1.41,7.98,1,11.2518,0.39,0.42,407.64,356.67,18,12,4,3.02,1,1,42.5,-42,96.7,0,12,2,18.65,-5.4,3.2,0,0,0.48591122
10293,35.63,0.63,1.61,7.2,1.61,18.66312,1.01,0.61,438.15,309.82,5,14,3,1.79,10,1,42.5,-42,96.7,0,7,1,7.65,7.6,-1.1,0,0,0.12647222
5487,35.62,0.23,1.78,2.99,0.78,4.151316,1.6,0.59,305.6,392.63,16,7,10,1.01,3,1,37.9,-1,152,1,7,1,17.95,4.1,-1.7,0,0,0.057569291
5503,35.62,0.22,1.81,3,0.8,4.344,1.6,0.6,306.41,392.94,16,7,10,1.01,3,1,37.9,-1,152,1,23,4,17.4,0.8,8.2,0,0,0.15771854
8025,35.62,0.33,1.8,3.62,2.78,18.11448,1.39,1.82,398.38,372.4,9,9,7,0.39,14,1,37.9,-1,152,1,7,1,10.35,6.5,-2.1,0,0,0.14756761
10308,35.62,0.64,1.6,7.21,1.6,18.4576,1.01,0.61,436.72,309.95,5,14,3,1.81,10,1,42.5,-42,96.7,0,22,4,6.7,-6,1.8,0,0,0.33762729
5944,35.61,0.84,1.2,5.01,1.41,8.47692,1.4,0.19,433.44,387.7,12,4,7,2.2,12,1,37.9,-1,152,1,5,1,14.85,2.6,2,0,0,0.05740907
5945,35.61,0.84,1.22,5.01,1.4,8.55708,1.39,0.2,432.9,387.01,12,4,7,2.18,12,1,37.9,-1,152,1,6,1,14.85,2.6,5.3,0,0,0.072160155
6633,35.61,0.25,1,1.82,2.59,4.7138,0.41,2.01,439.44,357.94,8,11,6,2.22,25,1,42.5,-42,96.7,0,19,3,9.6,-1.75,-1.2,0,0,0.70963538
8554,35.61,0.61,1.4,7.98,0.98,10.94856,0.39,0.4,407.7,356.67,18,12,4,3.01,1,1,42.5,-42,96.7,0,23,4,20.2,0.4,3.5,0,0,0.18430392
5485,35.6,0.22,1.8,3.02,0.8,4.3488,1.61,0.58,305.21,392.98,16,7,10,1.01,3,1,37.9,-1,152,1,5,1,17.95,0.8,3.1,0,0,0.078597516
5498,35.6,0.23,1.81,2.99,0.81,4.383639,1.62,0.61,305.6,393.24,16,7,10,1.01,3,1,37.9,-1,152,1,18,2,16.85,4.1,7.9,0,0,0.19768685
5941,35.6,0.84,1.2,5.01,1.41,8.47692,1.39,0.18,432.8,387.5,12,4,7,2.22,12,1,37.9,-1,152,1,2,1,14.85,0.8,2,0,0,0.097069524
6328,35.6,0.5,1.79,7.99,1.41,20.165961,1.61,0.59,373.65,303.5,14,18,4,1.02,22,1,37.9,-1,152,1,11,2,14.85,-3.2,0,0,0,1.267411
6625,35.6,0.25,1,1.81,2.58,4.6698,0.4,1.99,439.01,357.05,8,11,6,2.19,25,1,42.5,-42,96.7,0,11,2,8.45,-1.5,1.6,0,0,1.0513767
5497,35.59,0.23,1.82,3.02,0.81,4.452084,1.6,0.61,307.14,393.16,16,7,10,0.98,3,1,37.9,-1,152,1,17,2,16.85,4.1,3.1,0,0,0.33375266
8019,35.59,0.32,1.79,3.59,2.79,17.928819,1.4,1.81,397.14,371.87,9,9,7,0.38,14,1,37.9,-1,152,1,1,1,10.35,-2.1,-2.1,0,0,0.28484401
10306,35.59,0.63,1.59,7.19,1.6,18.29136,0.98,0.6,436.45,311.04,5,14,3,1.79,10,1,42.5,-42,96.7,0,20,3,6.7,-6.25,0.2,0,0,0.35300559
10570,35.59,0.9,2.21,9.59,0.99,20.981961,0.81,0.21,344.66,289.77,10,8,12,1.2,9,1,37.9,-1,152,1,14,2,11.05,1.6,5.1,0,0,0.69877607
12233,35.59,0.35,2.59,1.41,1.82,6.646458,0.4,1.18,435.05,342.4,14,10,13,1.58,0,1,42.5,-42,96.7,0,3,1,16.95,-4.8,11.8,0,0,0.13221684
12235,35.59,0.36,2.59,1.42,1.79,6.583262,0.41,1.21,435.82,342.55,14,10,13,1.61,0,1,42.5,-42,96.7,0,5,1,16.95,0,5.5,0,0,0.070733316
12246,35.59,0.36,2.59,1.42,1.81,6.656818,0.4,1.2,434.58,342.69,14,10,13,1.6,0,1,42.5,-42,96.7,0,16,2,15.25,4.8,-0.8,0,0,0.33675733
4364,35.58,0.34,2.42,0.6,1.79,2.59908,1.21,1.2,462.04,292.22,8,14,13,3.01,29,1,37.9,-1,152,1,18,2,9.15,11.2,11,0,0,0.22107925
8038,35.58,0.33,1.81,3.6,2.81,18.30996,1.4,1.8,397.97,372.87,9,9,7,0.39,14,1,37.9,-1,152,1,20,3,10.1,-2.35,1.2,0,0,1.0235511
10310,35.58,0.64,1.59,7.2,1.59,18.20232,1,0.62,435.47,310.2,5,14,3,1.8,10,1,42.5,-42,96.7,0,24,4,6.7,7.6,1.8,0,0,0.31491894
10312,35.58,0.64,1.61,7.19,1.6,18.52144,1.01,0.6,434.9,310.31,5,14,3,1.8,10,1,42.5,-42,96.7,0,26,5,6.7,7.85,0.2,0,0,0.24314696
10575,35.58,0.89,2.19,9.6,1.01,21.23424,0.81,0.21,343.26,289.56,10,8,12,1.22,9,1,37.9,-1,152,1,19,3,11.7,-2.45,-0.7,0,0,0.27222618
10578,35.58,0.89,2.2,9.6,0.99,20.9088,0.78,0.21,343.79,288.96,10,8,12,1.18,9,1,37.9,-1,152,1,22,4,11.7,-2.2,11.2,0,0,0.16440931
4133,35.57,0.39,1.99,2.41,0.8,3.83672,1.6,0.39,422.68,300.8,16,9,4,2.82,11,1,42.5,-42,96.7,0,3,1,19.85,-1.1,2,0,0,0.11222936
5942,35.57,0.84,1.19,4.99,1.42,8.432102,1.38,0.22,433.37,387.32,12,4,7,2.19,12,1,37.9,-1,152,1,3,1,14.85,0.8,5.3,0,0,0.10890463
8022,35.57,0.33,1.81,3.6,2.79,18.17964,1.4,1.79,398.56,372.24,9,9,7,0.41,14,1,37.9,-1,152,1,4,1,10.35,2.2,-2.1,0,0,0.22680071
8532,35.57,0.61,1.38,7.98,1,11.0124,0.4,0.41,408.49,356.75,18,12,4,2.98,1,1,42.5,-42,96.7,0,1,1,21.75,-5.4,-0.4,0,0,0.11158046
10565,35.57,0.89,2.22,9.6,0.98,20.88576,0.8,0.21,343.98,289.43,10,8,12,1.2,9,1,37.9,-1,152,1,9,1,12.35,5.4,10.9,0,0,0.071892619
12234,35.57,0.36,2.6,1.39,1.81,6.54134,0.41,1.19,435.61,342.84,14,10,13,1.62,0,1,42.5,-42,96.7,0,4,1,16.95,0,-0.8,0,0,0.070418552
5952,35.56,0.84,1.18,5.02,1.42,8.411512,1.39,0.2,433.6,387.53,12,4,7,2.21,12,1,37.9,-1,152,1,13,2,12.55,2.6,-1.3,0,0,0.43817431
6323,35.56,0.5,1.81,8.01,1.4,20.29734,1.59,0.59,373.52,303.21,14,18,4,0.99,22,1,37.9,-1,152,1,6,1,15.95,5.6,1.9,0,0,0.10277855
8043,35.56,0.33,1.82,3.61,2.8,18.39656,1.4,1.82,396.59,373.31,9,9,7,0.4,14,1,37.9,-1,152,1,25,5,10.1,6.75,-2.1,0,0,0.38094437
10573,35.56,0.9,2.2,9.6,1.01,21.3312,0.8,0.2,344.92,290.09,10,8,12,1.18,9,1,37.9,-1,152,1,17,2,11.05,5.4,5.1,0,0,0.4198688
12247,35.56,0.35,2.61,1.4,1.81,6.61374,0.41,1.2,434.16,342.4,14,10,13,1.6,0,1,42.5,-42,96.7,0,17,2,15.25,4.8,5.5,0,0,0.32515544
6624,35.55,0.25,1.02,1.81,2.6,4.80012,0.41,1.99,440.32,358.2,8,11,6,2.21,25,1,42.5,-42,96.7,0,10,2,8.45,-1.5,-1.2,0,0,1.2835385
8027,35.55,0.33,1.79,3.6,2.79,17.97876,1.39,1.81,397.1,372.75,9,9,7,0.41,14,1,37.9,-1,152,1,9,1,10.35,6.5,4.5,0,0,0.21172814
8041,35.55,0.33,1.81,3.6,2.79,18.17964,1.41,1.8,397.38,372.17,9,9,7,0.39,14,1,37.9,-1,152,1,23,4,10.1,2.2,4.8,0,0,0.33881387
8544,35.55,0.61,1.38,8.01,0.98,10.832724,0.41,0.4,407.24,356.74,18,12,4,3.01,1,1,42.5,-42,96.7,0,13,2,18.65,0.4,-0.4,0,0,0.47744453
10562,35.55,0.9,2.21,9.58,0.99,20.960082,0.8,0.22,344.49,289.6,10,8,12,1.2,9,1,37.9,-1,152,1,6,1,12.35,1.6,10.9,0,0,0.069794878
10582,35.55,0.9,2.21,9.59,1,21.1939,0.8,0.2,344.01,290.13,10,8,12,1.22,9,1,37.9,-1,152,1,26,5,11.7,5.65,5.1,0,0,0.1741699
4147,35.54,0.39,1.99,2.42,0.81,3.900798,1.61,0.38,422.53,301.11,16,9,4,2.81,11,1,42.5,-42,96.7,0,17,2,16.95,7.5,0.2,0,0,0.2319624
8031,35.54,0.33,1.79,3.6,2.81,18.10764,1.38,1.82,397.88,372.5,9,9,7,0.4,14,1,37.9,-1,152,1,13,2,9.85,2.2,-2.1,0,0,2.4350383
8044,35.54,0.33,1.8,3.6,2.79,18.0792,1.4,1.78,397.7,372.96,9,9,7,0.4,14,1,37.9,-1,152,1,26,5,10.1,6.75,1.2,0,0,0.38397402
10566,35.54,0.9,2.22,9.6,0.98,20.88576,0.8,0.2,344.25,289.9,10,8,12,1.19,9,1,37.9,-1,152,1,10,2,11.05,-2.2,-0.7,0,0,0.60461193
6631,35.53,0.25,1,1.8,2.6,4.68,0.41,2.02,439.88,357.35,8,11,6,2.19,25,1,42.5,-42,96.7,0,17,2,8.45,9.1,1.6,0,0,0.74552959
10297,35.53,0.63,1.61,7.2,1.62,18.77904,1,0.59,435.89,310.5,5,14,3,1.78,10,1,42.5,-42,96.7,0,11,2,5.75,-6,0.2,0,0,1.2380853
10567,35.53,0.89,2.19,9.6,1,21.024,0.78,0.2,343.87,289.36,10,8,12,1.21,9,1,37.9,-1,152,1,11,2,11.05,-2.2,5.1,0,0,0.59626263
12245,35.53,0.36,2.58,1.42,1.8,6.59448,0.4,1.21,435.2,342.69,14,10,13,1.59,0,1,42.5,-42,96.7,0,15,2,15.25,0,11.8,0,0,0.25898376
4140,35.52,0.39,2.01,2.42,0.81,3.940002,1.62,0.42,422.63,300.5,16,9,4,2.79,11,1,42.5,-42,96.7,0,10,2,16.95,-1.1,-1.6,0,0,0.40704894
10298,35.52,0.63,1.59,7.2,1.61,18.43128,1,0.59,436.05,310.8,5,14,3,1.79,10,1,42.5,-42,96.7,0,12,2,5.75,-6,1.5,0,0,0.85827267
10300,35.52,0.63,1.58,7.19,1.6,18.17632,1.01,0.61,438.19,310.34,5,14,3,1.79,10,1,42.5,-42,96.7,0,14,2,5.75,0.8,0.2,0,0,3.6232104
10302,35.52,0.63,1.6,7.21,1.6,18.4576,1,0.59,436.28,309.79,5,14,3,1.82,10,1,42.5,-42,96.7,0,16,2,5.75,7.6,-1.1,0,0,0.98067081
12254,35.52,0.35,2.61,1.4,1.78,6.50412,0.39,1.2,434.86,342.86,14,10,13,1.59,0,1,42.5,-42,96.7,0,24,4,16.1,4.8,12.1,0,0,0.11199257
4154,35.51,0.39,1.99,2.41,0.8,3.83672,1.59,0.4,423.67,299.95,16,9,4,2.8,11,1,42.5,-42,96.7,0,24,4,18.4,7.5,2.3,0,0,0.096105061
6640,35.51,0.25,0.99,1.8,2.58,4.59756,0.4,1.99,440,358.21,8,11,6,2.2,25,1,42.5,-42,96.7,0,26,5,9.6,9.35,1.6,0,0,0.1722164
8030,35.51,0.33,1.79,3.61,2.8,18.09332,1.39,1.81,397.65,373.09,9,9,7,0.41,14,1,37.9,-1,152,1,12,2,9.85,-2.1,4.5,0,0,0.99159861
8537,35.51,0.61,1.4,7.99,0.99,11.07414,0.41,0.4,408.6,356.58,18,12,4,3,1,1,42.5,-42,96.7,0,6,1,21.75,0.4,3.2,0,0,0.060635708
8547,35.51,0.61,1.4,8.01,0.99,11.10186,0.42,0.42,407.25,356.64,18,12,4,3.01,1,1,42.5,-42,96.7,0,16,2,18.65,6.2,-0.4,0,0,0.36667821
8548,35.51,0.61,1.42,8.01,1,11.3742,0.4,0.4,408.32,356.75,18,12,4,2.99,1,1,42.5,-42,96.7,0,17,2,18.65,6.2,1.4,0,0,0.36765841
6620,35.5,0.24,1,1.79,2.59,4.6361,0.38,2,440.3,357.25,8,11,6,2.2,25,1,42.5,-42,96.7,0,6,1,10.75,3.8,4.4,0,0,0.066971466
7119,35.5,0.54,0.62,5.78,2.82,10.105752,1.19,1.18,535.02,329.63,11,5,12,2,16,1,37.9,-1,152,1,19,3,12.3,0.65,-1.6,0,0,0.66653365
10288,35.5,0.63,1.6,7.2,1.6,18.432,0.98,0.6,436.24,310.63,5,14,3,1.79,10,1,42.5,-42,96.7,0,2,1,7.65,-6,0.2,0,0,0.19626085
10304,35.5,0.64,1.62,7.2,1.58,18.42912,0.98,0.6,435.86,310.37,5,14,3,1.79,10,1,42.5,-42,96.7,0,18,2,5.75,7.6,1.5,0,0,0.84031916
12255,35.5,0.36,2.59,1.4,1.8,6.5268,0.38,1.2,435.7,342.62,14,10,13,1.6,0,1,42.5,-42,96.7,0,25,5,16.1,5.05,-0.8,0,0,0.14246203
10307,35.49,0.63,1.61,7.19,1.59,18.405681,1.02,0.59,436.86,310.15,5,14,3,1.81,10,1,42.5,-42,96.7,0,21,3,6.7,-6.25,1.5,0,0,0.36611795
12239,35.49,0.36,2.62,1.4,1.79,6.56572,0.38,1.2,434.49,343.75,14,10,13,1.62,0,1,42.5,-42,96.7,0,9,1,16.95,4.8,11.8,0,0,0.064772189
12244,35.49,0.36,2.59,1.42,1.81,6.656818,0.39,1.21,435.34,342.8,14,10,13,1.58,0,1,42.5,-42,96.7,0,14,2,15.25,0,5.5,0,0,0.33174336
6627,35.48,0.25,1.01,1.79,2.58,4.664382,0.39,2,441.12,357.88,8,11,6,2.19,25,1,42.5,-42,96.7,0,13,2,8.45,3.8,-1.2,0,0,1.2289962
6632,35.48,0.25,1,1.79,2.6,4.654,0.41,2,440.03,358.19,8,11,6,2.22,25,1,42.5,-42,96.7,0,18,2,8.45,9.1,4.4,0,0,0.62177044
8020,35.48,0.33,1.79,3.59,2.79,17.928819,1.39,1.78,397.65,372.57,9,9,7,0.39,14,1,37.9,-1,152,1,2,1,10.35,-2.1,1.2,0,0,0.30859253
8021,35.48,0.33,1.81,3.61,2.8,18.29548,1.39,1.78,396.91,372.07,9,9,7,0.39,14,1,37.9,-1,152,1,3,1,10.35,-2.1,4.5,0,0,0.34903973
8024,35.48,0.33,1.81,3.61,2.8,18.29548,1.41,1.81,396.87,373.06,9,9,7,0.41,14,1,37.9,-1,152,1,6,1,10.35,2.2,4.5,0,0,0.13629521
10296,35.48,0.63,1.6,7.21,1.59,18.34224,1,0.6,436.6,310.22,5,14,3,1.8,10,1,42.5,-42,96.7,0,10,2,5.75,-6,-1.1,0,0,1.2776979
12236,35.48,0.36,2.61,1.4,1.79,6.54066,0.42,1.2,434.38,342.78,14,10,13,1.6,0,1,42.5,-42,96.7,0,6,1,16.95,0,11.8,0,0,0.065919958
12237,35.48,0.36,2.59,1.4,1.82,6.59932,0.4,1.2,435.57,343.13,14,10,13,1.58,0,1,42.5,-42,96.7,0,7,1,16.95,4.8,-0.8,0,0,0.065022044
9132,35.47,0.74,2,3.2,1.58,10.112,0.59,0.38,429.11,420.11,13,4,9,2.61,3,1,37.9,-1,152,1,7,1,16.65,2.4,-0.6,0,0,0.053333081
10558,35.47,0.89,2.19,9.61,1,21.0459,0.79,0.19,344.91,289.59,10,8,12,1.21,9,1,37.9,-1,152,1,2,1,12.35,-2.2,5.1,0,0,0.093897581
12232,35.47,0.36,2.6,1.41,1.81,6.63546,0.39,1.18,434.97,342.29,14,10,13,1.61,0,1,42.5,-42,96.7,0,2,1,16.95,-4.8,5.5,0,0,0.11196717
12242,35.47,0.35,2.62,1.41,1.81,6.686502,0.39,1.22,435.06,342.88,14,10,13,1.58,0,1,42.5,-42,96.7,0,12,2,15.25,-4.8,11.8,0,0,0.27373016
4141,35.46,0.39,2.02,2.4,0.82,3.97536,1.61,0.38,422,300.86,16,9,4,2.78,11,1,42.5,-42,96.7,0,11,2,16.95,-1.1,0.2,0,0,0.40636957
12257,35.46,0.36,2.6,1.42,1.82,6.71944,0.39,1.19,435.82,343.03,14,10,13,1.59,0,1,42.5,-42,96.7,0,27,5,16.1,5.05,11.8,0,0,0.1230078
4137,35.45,0.39,1.98,2.4,0.8,3.8016,1.6,0.4,422.66,300.52,16,9,4,2.79,11,1,42.5,-42,96.7,0,7,1,19.85,7.5,-1.6,0,0,0.053882293
4143,35.45,0.39,1.99,2.41,0.78,3.740802,1.61,0.39,423.05,300.42,16,9,4,2.8,11,1,42.5,-42,96.7,0,13,2,16.95,3.2,-1.6,0,0,0.26088572
6622,35.45,0.25,1.01,1.8,2.62,4.76316,0.4,2,439.32,358.05,8,11,6,2.2,25,1,42.5,-42,96.7,0,8,1,10.75,9.1,1.6,0,0,0.056798127
6629,35.45,0.24,0.99,1.81,2.61,4.676859,0.42,1.99,439.04,357.9,8,11,6,2.21,25,1,42.5,-42,96.7,0,15,2,8.45,3.8,4.4,0,0,0.65685982
10303,35.45,0.64,1.59,7.2,1.59,18.20232,1,0.62,436.09,310.53,5,14,3,1.81,10,1,42.5,-42,96.7,0,17,2,5.75,7.6,0.2,0,0,0.9760685
10581,35.45,0.89,2.19,9.61,0.99,20.835441,0.82,0.19,345.3,289.62,10,8,12,1.19,9,1,37.9,-1,152,1,25,5,11.7,5.65,-0.7,0,0,0.16859257
12248,35.45,0.36,2.6,1.4,1.79,6.5156,0.41,1.2,435.06,342.82,14,10,13,1.61,0,1,42.5,-42,96.7,0,18,2,15.25,4.8,11.8,0,0,0.2527509
12253,35.45,0.36,2.61,1.4,1.8,6.5772,0.38,1.19,435.36,342.65,14,10,13,1.6,0,1,42.5,-42,96.7,0,23,4,16.1,0,12.1,0,0,0.090216741
8040,35.44,0.32,1.8,3.59,2.81,18.15822,1.39,1.81,397.14,372.37,9,9,7,0.41,14,1,37.9,-1,152,1,22,4,10.1,-2.1,4.8,0,0,0.39829901
10311,35.44,0.63,1.62,7.21,1.59,18.571518,1.01,0.58,436.12,310.76,5,14,3,1.81,10,1,42.5,-42,96.7,0,25,5,6.7,7.85,-1.1,0,0,0.23972423
8036,35.43,0.32,1.81,3.59,2.82,18.324078,1.41,1.78,398.68,372.66,9,9,7,0.41,14,1,37.9,-1,152,1,18,2,9.85,6.5,4.5,0,0,0.86432528
10289,35.43,0.64,1.62,7.18,1.58,18.377928,1,0.6,436.47,310.52,5,14,3,1.81,10,1,42.5,-42,96.7,0,3,1,7.65,-6,1.5,0,0,0.2037874
10309,35.43,0.63,1.6,7.21,1.6,18.4576,1.01,0.6,435.24,310.56,5,14,3,1.8,10,1,42.5,-42,96.7,0,23,4,6.7,0.8,1.8,0,0,0.62617534
12231,35.43,0.36,2.6,1.38,1.79,6.42252,0.39,1.2,435.28,342.65,14,10,13,1.62,0,1,42.5,-42,96.7,0,1,1,16.95,-4.8,-0.8,0,0,0.10938515
10287,35.42,0.63,1.6,7.2,1.59,18.3168,0.99,0.61,435.92,309.61,5,14,3,1.82,10,1,42.5,-42,96.7,0,1,1,7.65,-6,-1.1,0,0,0.24380744
10301,35.42,0.64,1.61,7.2,1.6,18.5472,0.99,0.6,435.64,310.13,5,14,3,1.79,10,1,42.5,-42,96.7,0,15,2,5.75,0.8,1.5,0,0,2.3175666
10568,35.42,0.89,2.19,9.59,0.98,20.582058,0.8,0.21,344.43,289.79,10,8,12,1.2,9,1,37.9,-1,152,1,12,2,11.05,-2.2,10.9,0,0,0.38778493
12249,35.42,0.35,2.59,1.39,1.82,6.552182,0.41,1.19,435.38,342.63,14,10,13,1.6,0,1,42.5,-42,96.7,0,19,3,16.1,-5.05,-0.8,0,0,0.31819597
4134,35.41,0.39,2.01,2.42,0.81,3.940002,1.61,0.4,422.87,300.85,16,9,4,2.79,11,1,42.5,-42,96.7,0,4,1,19.85,3.2,-1.6,0,0,0.072215632
6615,35.41,0.25,1.01,1.82,2.61,4.797702,0.4,2.01,440.35,357.31,8,11,6,2.19,25,1,42.5,-42,96.7,0,1,1,10.75,-1.5,-1.2,0,0,0.17071483
6626,35.41,0.25,1.02,1.8,2.59,4.75524,0.4,2.02,439.57,357.79,8,11,6,2.21,25,1,42.5,-42,96.7,0,12,2,8.45,-1.5,4.4,0,0,0.608096
8023,35.41,0.33,1.81,3.58,2.79,18.078642,1.42,1.81,397.41,372.57,9,9,7,0.39,14,1,37.9,-1,152,1,5,1,10.35,2.2,1.2,0,0,0.29111937
10291,35.41,0.64,1.6,7.19,1.6,18.4064,1,0.62,435.65,310.68,5,14,3,1.78,10,1,42.5,-42,96.7,0,5,1,7.65,0.8,0.2,0,0,0.13701707
8035,35.4,0.33,1.78,3.61,2.79,17.927982,1.41,1.81,396.85,372.72,9,9,7,0.4,14,1,37.9,-1,152,1,17,2,9.85,6.5,1.2,0,0,1.64132
10561,35.4,0.9,2.21,9.58,0.99,20.960082,0.81,0.22,343.86,289.45,10,8,12,1.22,9,1,37.9,-1,152,1,5,1,12.35,1.6,5.1,0,0,0.08203198
12252,35.4,0.35,2.59,1.4,1.79,6.49054,0.42,1.2,435.54,342.57,14,10,13,1.59,0,1,42.5,-42,96.7,0,22,4,16.1,-4.8,12.1,0,0,0.16492566
4146,35.39,0.39,1.99,2.38,0.81,3.836322,1.62,0.42,422.46,301.06,16,9,4,2.8,11,1,42.5,-42,96.7,0,16,2,16.95,7.5,-1.6,0,0,0.2322931
6617,35.39,0.25,0.99,1.81,2.58,4.623102,0.39,2.01,439.89,357.42,8,11,6,2.21,25,1,42.5,-42,96.7,0,3,1,10.75,-1.5,4.4,0,0,0.24064109
8045,35.39,0.32,1.8,3.58,2.8,18.0432,1.41,1.8,397.28,372.99,9,9,7,0.41,14,1,37.9,-1,152,1,27,5,10.1,6.75,4.5,0,0,0.26350513
10557,35.39,0.9,2.2,9.62,1.02,21.58728,0.81,0.18,343.73,289.46,10,8,12,1.22,9,1,37.9,-1,152,1,1,1,12.35,-2.2,-0.7,0,0,0.089652032
7102,35.38,0.54,0.6,5.82,2.82,9.84744,1.21,1.2,535.11,329.44,11,5,12,2.01,16,1,37.9,-1,152,1,2,1,13.35,0.9,4.2,0,0,0.16161355
9140,35.38,0.74,2.02,3.2,1.58,10.21312,0.58,0.4,429.44,420.5,13,4,9,2.59,3,1,37.9,-1,152,1,15,2,13.95,0.6,8,0,0,0.33143947
10295,35.38,0.64,1.6,7.19,1.6,18.4064,1.01,0.61,436.73,309.37,5,14,3,1.81,10,1,42.5,-42,96.7,0,9,1,7.65,7.6,1.5,0,0,0.16477114
10313,35.38,0.63,1.58,7.2,1.62,18.42912,1,0.62,437.64,309.8,5,14,3,1.8,10,1,42.5,-42,96.7,0,27,5,6.7,7.85,1.5,0,0,0.31087509
10559,35.38,0.9,2.19,9.59,1,21.0021,0.79,0.19,343.74,289.31,10,8,12,1.22,9,1,37.9,-1,152,1,3,1,12.35,-2.2,10.9,0,0,0.13191462
10560,35.38,0.9,2.22,9.58,1.02,21.692952,0.79,0.21,343.73,289.13,10,8,12,1.2,9,1,37.9,-1,152,1,4,1,12.35,1.6,-0.7,0,0,0.077786349
10572,35.38,0.89,2.19,9.61,0.98,20.624982,0.82,0.18,343.54,289.49,10,8,12,1.21,9,1,37.9,-1,152,1,16,2,11.05,5.4,-0.7,0,0,0.41629538
11426,35.38,0.45,0.99,9.4,1.38,12.84228,1.02,0.81,361.31,286.47,10,13,6,1.2,27,1,37.9,-1,152,1,6,1,11.75,5,4.4,0,0,0.099819191
